subdis_id,subdis_name,dis_id
22175,GUNUNG HAJI,1745
22200,GUNUNG RAYA,1745
22508,KOTA BATU,1745
22843,NEGERI KEPAYUNG (KEPAYUNGAN),1745
22855,NEGERI RATU,1745
22904,PADANG REJO,1745
23004,PAYUNG BATU,1745
23005,PAYUNG DADI,1745
23006,PAYUNG MAKMUR,1745
23007,PAYUNG MULYA,1745
23008,PAYUNG REJO,1745
23012,PEKANDANGAN,1745
23236,RIAU PERIANGAN,1745
23270,SANGUN RATU,1745
23283,SEGALA MIDER,1745
23426,SINAR NEGERI,1745
23844,TANJUNG KEMALA,1745
23872,TANJUNG REJO,1745
23909,TAWANG NEGERI,1745
23952,TIAS BANGUN,1745
