subdis_id,subdis_name,dis_id
90,ALUE CANTEK,60
475,BALAI,60
516,BANDAR BARU,60
519,BANDAR KHALIFAH,60
1245,CINTA RAJA,60
2653,KUALA GENTING,60
2670,KUALA PENAGA,60
3015,LAMBUNG BLANG,60
3454,LUBOK BATHIL,60
3569,MARLEMPANG,60
3687,MATANG TEUPAH,60
3762,MESJID BENDAHARA,60
3792,MESJID SUNGAI IYU,60
4744,PERKEBUNAN SUNGAI IYU,60
4745,PERKEBUNAN UPAH,60
5054,RAJA,60
5092,RANTAU PAKAM,60
5426,SEUNEUBOK ACEH,60
5451,SEUNEUBOK DALAM MESJID,60
5452,SEUNEUBOK DALAM UPAH,60
5736,SUKA MULIA BENDAHARA,60
5843,TANJONG BINJEI,60
5862,TANJONG LIPAT I,60
5863,TANJONG LIPAT II,60
5870,TANJONG MULIA,60
5874,TANJONG PARIT,60
5887,TANJONG,60
5961,TELUK HALBAN,60
5962,TELUK KEMIRI,60
5963,TELUK KEPAYANG,60
5983,TENGKU TINGGI,60
6177,TUMPOK TEUNGOH,60
6397,UPAH,60
