subdis_id,subdis_name,dis_id
69033,ADINETE,5784
69058,ALOSI,5784
69089,AMOLENGU,5784
69100,AMPERA,5784
69182,AWUNIO,5784
69258,BATU PUTIH,5784
69560,KOLONO,5784
69749,LAMAPU,5784
69758,LAMBANGI,5784
69804,LAMOTAU,5784
69828,LANGGAPULU,5784
69838,LANGGOWALA,5784
70093,MATAIWOI,5784
70104,MATANDAHI,5784
70137,MELETUMBU (MELETUMBO),5784
70168,MONDOE JAYA,5784
70217,NGAPAWALI,5784
70430,PUUDONGI,5784
70451,PUUPI,5784
70488,RAMBU-RAMBU,5784
70520,RODA,5784
70530,RUMBA-RUMBA,5784
70577,SARANDUA,5784
70584,SAWAH,5784
70599,SILEA,5784
70767,TIRAOSU,5784
70830,TORODALE,5784
70851,TUMBU-TUMBU JAYA,5784
70880,ULUNESE,5784
70885,ULUSENA JAYA,5784
71086,WAWOOSU,5784
71092,WAWORANO,5784
