subdis_id,subdis_name,dis_id
394,ATU GOGOP,168
503,BALIK,168
751,BLANG BALIK,168
1122,BUKIT RATA,168
1180,BUTER BALIK,168
1603,DEDINGIN,168
1655,EMPU BALIK,168
2235,KALA NONGKAL,168
2822,KUTE PANANG,168
3496,LUKUB SABUN BARAT,168
3497,LUKUB SABUN TENGAH,168
3498,LUKUB SABUN TIMUR,168
3499,LUKUB SABUN,168
4350,PANTAN JERIK,168
4363,PANTAN SILE,168
5114,RATAWALI,168
5320,SEGENE BALIK,168
5940,TAPAK MOGE TIMUR,168
5941,TAPAK MOGE,168
5943,TAWAR MIKO,168
5945,TAWARDI,168
6089,TIMANG RASA,168
6439,WIH NONGKAL TUA,168
6440,WIH NONGKAL,168
