subdis_id,subdis_name,dis_id
312,ANTARA,145
350,ARUL ITEM,145
1608,DELUNG SEKINEL,145
1624,DISPOT LINGE,145
1835,GELAMPANG GADING,145
1849,GEMBOYAH,145
1906,GEWAT,145
2080,ISE ISE,145
2095,JAMAT,145
2369,KEMERLENG (AIR ASIN KEMERLENG),145
2807,KUTE BARU,145
2812,KUTE KERAMIL,145
2824,KUTE RAYANG,145
2825,KUTE REJE,145
2828,KUTE RIYEM (MERIEM),145
2829,KUTE ROBEL,145
3423,LINGE,145
3503,LUMUT,145
4148,MUNGKUR,145
4227,OWAQ,145
4358,PANTAN NANGKA,145
4362,PANTAN REDUK,145
4709,PENARUN,145
5141,REJE PAYUNG,145
5595,SIMPANG III UNING,145
6382,UMANG,145
