subdis_id,subdis_name,dis_id
15387,AIR HANGAT,1078
15393,AIR PANAS SUNGAIABU,1078
15437,BARU AIR HANGAT,1078
15452,BARU SUNGAI TUTUNG,1078
15453,BARU SUNGAIABU,1078
15454,BARU SUNGAIDERAS,1078
15455,BARU SUNGAIMEDANG,1078
15731,KEMANTAN AGUNG,1078
15732,KEMANTAN DARAT,1078
15733,KEMANTAN HILIR,1078
15734,KEMANTAN KEBALAI,1078
15735,KEMANTAN MUDIK,1078
15736,KEMANTAN RAYA,1078
15737,KEMANTAN TINGGI,1078
15817,KOTO TEBAT,1078
16264,PONDOK SUNGAI ABU,1078
16306,PUNGUT HILIR,1078
16307,PUNGUT MUDIK,1078
16308,PUNGUT TENGAH,1078
16480,SIMPANG EMPAT SUNGAI TUTUNG,1078
16562,SUNGAI ABU,1078
16593,SUNGAI DERAS,1078
16639,SUNGAI MEDANG,1078
16680,SUNGAI TUTUNG,1078
16722,TAMAN JERNIH SUNGAITUTUNG,1078
