subdis_id,subdis_name,dis_id
242,ALUE SIWAH SERDANG,114
369,ASAN TANJONG,114
535,BANTAYAN,114
561,BAROH BUGENG,114
658,BEURANDANG,114
922,BLANG PANJOU,114
1067,BUKET MEURAK,114
1075,BUKET PANJOU,114
1077,BUKET PANYANG,114
1257,COT ASAN,114
1737,GAMPONG JALAN,114
1745,GAMPONG KEUDE BAGOK DUA,114
1751,GAMPONG LHEE,114
1756,GAMPONG MESJID,114
2413,KEUDE BAGOK SA,114
2640,KUALA BAGOK,114
3622,MATANG KUNYET,114
3637,MATANG NEUHEUN,114
3642,MATANG PANYANG,114
3673,MATANG SEULEUMAK,114
3711,MEDANG ARA,114
3920,MEUNASAH HAGU,114
4029,MEUNASAH TEUNGOH,114
4605,PAYA ENJEE,114
4777,PEULAWI,114
4995,PULO U,114
5397,SEULEUMAK MUDA,114
5410,SEUMATANG ARON,114
5457,SEUNEUBOK DALAM,114
5501,SEUNEUBOK RAMBONG,114
6068,TEUPIN PUKAT,114
