subdis_id,subdis_name,dis_id
7134,BINANGA TOLU,593
7263,BULU CINA,593
7527,GALA BONANG,593
7537,GANAL,593
7576,GONTING JAE,593
7577,GONTING JULU,593
7629,GUNUNG MANAON HR,593
7647,GUNUNG MATINGGI,593
8020,HURISTAK,593
8115,HUTA PASIR ULAK TANO,593
9695,PARAN TONGA HR (AN),593
9872,PASAR HURISTAK,593
9935,PASIR LANCAT BARU,593
9936,PASIR LANCAT LAMA,593
9938,PASIR PINANG,593
9965,PAYA BUJING,593
10308,PULO BARIAN / BARIANG,593
10379,RAMBA,593
10815,SIALA GUNDI,593
11024,SIGADING,593
11110,SIHODA-HODA (TARUTUNG),593
11470,SIPIROK BARU,593
11925,TANJUNG BARINGIN,593
11982,TANJUNG MORANG HR,593
12212,TOBING JAE,593
12213,TOBING JULU,593
12214,TOBING TINGGI HR,593
