subdis_id,subdis_name,dis_id
57238,AYAWAN,4706
57325,BATU AGUNG,4706
57416,BUKIT BULUH / BULUK,4706
57436,BUMI JAYA (BUMI AYU),4706
57503,DURIAN TUNGGAL,4706
57515,GANTUNG PENGAYUH,4706
57910,MUGI PANYAHU (MUGIE PANYUHU),4706
57995,PANCA JAYA,4706
58012,PANGKE,4706
58079,PENYUMPA,4706
58154,RANTAU PULUT,4706
58170,RINGIN AGUNG,4706
58349,SUKA JAYA (SUKA AYU),4706
58351,SUKA MAJU,4706
58353,SUKA MAKMUR,4706
58354,SUKA MANDANG,4706
58362,SUKOREJO (SUKU REJO),4706
58442,TANGGA BATU,4706
58499,TELUK BAYUR,4706
58562,TUMBANG BAI / BEI,4706
