subdis_id,subdis_name,dis_id
83,ALUE BUNGKOH,58
227,ALUE RIMEI,58
322,ARA TONTON MONCRANG,58
364,ASAN KRUENG KREH,58
652,BEURACAN RATA,58
703,BILI BARO,58
1158,BUNGONG,58
1219,CEUMEUCET,58
1928,GLUMPANG (GEULUMPANG),58
2520,KEUTAPANG,58
2623,KRUENG PIRAK,58
3287,LEUPE,58
3613,MATANG KEH,58
4150,MUNYE TUJUH (MEUNYE TUJOH),58
4632,PAYA LUENG JALO,58
4850,PUCOK ALUE PIRAK,58
5136,RAYEUK PANGE,58
5179,REUNGKAM (RENGKAM),58
5371,SERDANG,58
5882,TANJONG SEURIKUI,58
6075,TEUPIN U,58
6123,TRIENG KRUENG KREH,58
6324,ULEE BLANG,58
