subdis_id,subdis_name,dis_id
6673,ARAS PANJANG,426
6726,BAH KERAPUH,426
6758,BAJA RONGGI,426
6901,BANTAN,426
6990,BATU 12,426
6991,BATU 13,426
7174,BLOK SEPULUH,426
7238,BUKIT CERMIN HILIR,426
7352,DAME,426
7398,DOLOK MANAMPANG,426
7418,DOLOK SAGALA,426
7444,DURIAN PULOAN,426
7763,HAVEA,426
8103,HUTA NAULI,426
8415,KERAPUH,426
8457,KOTA TENGAH,426
8946,MALA SORI,426
9052,MARTEBING,426
9754,PARDOMUAN,426
10004,PEKAN DOLOK MASIHUL,426
10008,PEKAN KEMIS,426
10205,PERTAMBATAN,426
10582,SARANG GINTING,426
10584,SARANG TOROP,426
11181,SILAU MERAWAN,426
11968,TANJUNG MARIA,426
12104,TEGAL SARI,426
12340,UJUNG SILAU,426
