subdis_id,subdis_name,dis_id
40231,AMBAL AMBIL,3256
40904,BENERWOJO,3256
41441,COBAN JOYO,3256
43259,KEDEMUNGAN,3256
43296,KEDUNG PENGARON,3256
43423,KEJAYAN,3256
43585,KEPUH,3256
43681,KETANGI REJO (KANGIREJO),3256
43775,KLANGRONG,3256
43803,KLINTER,3256
43991,KURUNG,3256
44178,LINGGO,3256
44204,LOROKAN,3256
44223,LUWUK,3256
45076,ORO ORO PULE,3256
45091,PACAR KELING,3256
45468,PATEBON,3256
46116,RANDU GONG,3256
46925,SLADI,3256
47270,SUMBER BANTENG,3256
47312,SUMBER SUKO,3256
47800,TANGGULANGIN,3256
48321,TUNDO SORO,3256
48400,WANGKAL WETAN,3256
48661,WRATI,3256
