subdis_id,subdis_name,dis_id
349,ARUL GELE,156
351,ARUL KUMER BARAT,156
352,ARUL KUMER SELATAN,156
353,ARUL KUMER TIMUR,156
354,ARUL KUMER,156
358,ARUL PUTIH,156
359,ARUL RELEM,156
738,BIUS UTAMA,156
1173,BURNI BIUS BARU,156
1174,BURNI BIUS,156
1852,GENTING GERBANG,156
2008,GUNUNG SINGIT,156
2151,JERATA,156
3723,MEKAR INDAH,156
4145,MULIE JADI,156
4571,PAYA BEKE,156
4641,PAYA PELU,156
4726,PEPAYUNGEN ANGKUP,156
5139,REBE GEDUNG,156
5150,REMESEN,156
5156,REREMAL,156
5237,RUTIH,156
5275,SANEHEN,156
5344,SEMELIT MUTIARA,156
5602,SIMPANG KEMILI,156
5971,TENEBUK KAMPUNG BARU,156
5987,TERANG ENGON,156
6435,WIH BERSIH,156
6441,WIH PESAM,156
6444,WIH PORAK,156
6446,WIH SAGI INDAH,156
6451,WIHNI BAKONG,156
6452,WIHNI DURIN,156
