subdis_id,subdis_name,dis_id
13558,AIR TERBIT,918
13699,BATU GAJAH,918
13726,BENCAH KELUBI,918
13875,GADING SARI,918
13930,INDRA SAKTI,918
13932,INDRAPURI,918
13988,KARYA INDAH,918
14064,KIJANG REJO,918
14066,KINANTAN / KENANTAN,918
14323,MUARA MAHAT BARU,918
14338,MUKTI SARI,918
14365,PAGARUYUNG,918
14378,PANCURAN GADING,918
14414,PANTAI CERMIN,918
14482,PELAMBAIAN,918
14547,PETAPAHAN JAYA,918
14549,PETAPAHAN,918
14743,SARI GALUH,918
14782,SEI / SUNGAI AGUNG,918
14791,SEI / SUNGAI LEMBU MAKMUR,918
14798,SEI / SUNGAI PUTIH,918
14881,SIBUAK,918
14987,SUMBER MAKMUR,918
15218,TANJUNG SAWIT,918
15353,TRI MANUNGGAL,918
