subdis_id,subdis_name,dis_id
21734,BANJAR AGUNG,1646
22054,FAJAR BARU,1646
22097,GEDUNG AGUNG,1646
22109,GEDUNG HARAPAN,1646
22284,JATIMULYO,1646
22349,KARANG ANYAR,1646
22364,KARANG REJO,1646
22371,KARANG SARI,1646
22650,MARGA KAYA,1646
22657,MARGA / MARGO AGUNG,1646
22664,MARGO DADI / DARI,1646
22666,MARGO LESTARI,1646
22669,MARGO REJO,1646
22678,MARGOMULYO,1646
23151,PURWOTANI,1646
23220,REJOMULYO,1646
23344,SIDOASRI (SIDODADI ASRI),1646
23359,SIDOHARJO,1646
23432,SINAR REJEKI,1646
23694,SUMBER JAYA,1646
24093,WAY HUWI,1646
