subdis_id,subdis_name,dis_id
25480,BARUDUA,2124
25733,BUNISARI,2124
25764,CAMPAKA,2124
26007,CIBUNAR,2124
26161,CIHAURKUNING,2124
26286,CIKARAG,2124
26400,CILAMPUYANG,2124
26536,CINAGARA,2124
26811,CISITU,2124
26857,CITERAS,2124
27142,GIRIMAKMUR,2124
27749,KARANGMULYA,2124
28154,KUTANAGARA,2124
28293,LEWOBARU,2124
28388,MALANGBONG,2124
28565,MEKAR MULYA,2124
28574,MEKARASIH,2124
29683,SAKAWAYANA,2124
29722,SANDING,2124
29787,SEKARWANGI,2124
30242,SUKAJAYA,2124
30356,SUKAMANAH,2124
30508,SUKARASA,2124
30519,SUKARATU,2124
