subdis_id,subdis_name,dis_id
6502,AEK JABUT,326
6505,AEK KANAN,326
6511,AEK KUNDUR,326
6571,AEK SIMANAT,326
7002,BATU HIBUL,326
7521,GADUNG HOLBUNG,326
7574,GONTING BANGE,326
7667,GUNUNG SORMIN,326
7747,HASAHATAN,326
7755,HATIRAN,326
8080,HUTA IMBARU SIMUNDOL,326
8269,JANJIMANAHAN GNT,326
8359,KARANG ANYER / ANYAR,326
8476,KUALA SIMPANG,326
8949,MALINO,326
9215,NABUNDONG,326
9258,NAHULU JAE,326
9259,NAHULU JULU,326
9472,PADANG MALAKKA (BALAKKA),326
9478,PADANG MATINGGI GNT,326
9480,PADANG MATINGGI SIMUNDOL,326
9574,PAMARAI (PARAMAI),326
9575,PAMONORAN,326
9675,PANYABUNGAN,326
9852,PASANG LELA,326
9906,PASAR SAYUR MATINGGI,326
9911,PASAR SIMUNDOL,326
10239,PINARIK,326
10318,PULO LIMAN (LIMO),326
10489,SABA BANGUNAN,326
10536,SALUSUHAN,326
10619,SAYUR MATINGGI,326
11065,SIGORDANG,326
11085,SIHALO-HALO / SIHATUBANG,326
11219,SIMADIHON,326
11250,SIMANGAMBAT,326
11260,SIMANINGGIR SIMUNDOL,326
11361,SIMUNDOL,326
11475,SIPOGAS A,326
11476,SIPOGAS B,326
11609,SITONUN,326
11826,SUNUT,326
11928,TANJUNG BARU SILAIYA,326
12362,UNTE MANIS,326
