subdis_id,subdis_name,dis_id
6466,ADOLINA,297
6985,BATANG TERAP,297
7100,BENGKEL,297
7310,CINTA AIR,297
7322,CITAMAN JERNIH,297
7367,DELI MUDA ILIR,297
7368,DELI MUDA ULU,297
8231,JAMBUR PULAU,297
8419,KESATUAN,297
8448,KOTA GALUH,297
8720,LIDAH TANAH,297
8822,LUBUK BAYAS,297
8825,LUBUK CEMARA,297
8827,LUBUK DENDANG,297
8844,LUBUK ROTAN,297
9116,MELATI DUA,297
9118,MELATI SATU,297
10056,PEMATANG SIJONAM,297
10064,PEMATANG TATAL,297
10736,SEI / SUNGAI BULUH,297
10741,SEI / SUNGAI NAGA LAWAN,297
10743,SEI / SUNGAI SIJENGGI,297
11356,SIMPANG TIGA PEKAN,297
11708,SUKA BERAS,297
11722,SUKA JADI,297
11881,TANAH MERAH,297
11939,TANJUNG BULUH,297
12246,TUALANG,297
