subdis_id,subdis_name,dis_id
97,ALUE DRIEN LS,65
171,ALUE LEUHOB,65
235,ALUE SEUMAMBU,65
321,ARA LKOKSUKON SELATAN,65
608,BATU XII,65
655,BEURANDANG ASAN,65
656,BEURANDANG DAYAH,65
657,BEURANDANG KRUENG,65
1221,CEUMPEUDAK,65
1297,COT GIREK,65
1629,DRIEN DUA,65
2157,JEULIKAT,65
2256,KAMPUNG BANTAN,65
2285,KAMPUNG TEMPEL,65
3388,LHOK REUHAT,65
3465,LUENG BARO,65
3681,MATANG TEUNGOH L,65
4069,MEUREBO,65
4854,PUCOK ALUE,65
5435,SEUNEUBOK BARO,65
5533,SEUPENG,65
6124,TRIENG LHOKSUKON SELATAN,65
6218,U BARO (MEUNASAH U BARO),65
6332,ULEE GAMPONG,65
