subdis_id,subdis_name,dis_id
73679,AKE JAWI,6255
73773,BINAGARA,6255
73809,BUKUTIO,6255
73881,EKOR,6255
73882,EKORINO,6255
73892,FAYAUL,6255
74022,INO JAYA,6255
74039,JIKO MOI,6255
74180,LOLEBA,6255
74265,MINAMIN,6255
74290,NANAS,6255
74314,NUSA AMBU (NUSA AMBO),6255
74316,NUSA JAYA,6255
74375,PINTATU,6255
74456,SAOLAT,6255
74457,SARAMAKE (SARAMAAKE),6255
74515,SONDO-SONDO,6255
74548,TABANALOU (TABANOLI),6255
74572,TALAGA JAYA,6255
74587,TANURE,6255
74675,TOMARES,6255
74737,WAIJOI,6255
74773,WASILE,6255
74808,YAWAL,6255
