subdis_id,subdis_name,dis_id
13707,BATU SAWAR,976
13780,BUKIT INDAH,976
13971,KAMPUNG BUNGO,976
14013,KELAYANG,976
14073,KOTA BARU,976
14140,KUANTAN TENANG,976
14239,LUBUK SITARAK,976
14551,PETONGGAN,976
14707,RIMBA SEMINAI,976
15111,TALANG DURIAN CACAR,976
15112,TALANG GEDABU,976
15118,TALANG PARIGI,976
15119,TALANG PRING JAYA,976
15120,TALANG SEI / SUNGAI ELOK,976
15121,TALANG SEI / SUNGAI LIMAU,976
15122,TALANG SEI / SUNGAI MAJU,976
15123,TALANG SEI / SUNGAI PARIT,976
15124,TALANG SELANTAI,976
15125,TALANG TUJUH BUAH TANGGA,976
