subdis_id,subdis_name,dis_id
6781,BALIMBING,479
7037,BATU TUNGGAL,479
7182,BOLATAN,479
7207,BORGOT / BARGOT TOPONG JAE,479
7208,BORGOT / BARGOT TOPONG JULU,479
7622,GUNUNG INTAN,479
7631,GUNUNG MANAON III,479
7707,HALONGONAN,479
7710,HAMBULO,479
7744,HASAHATAN (HASATAN),479
7997,HITEURAT,479
8043,HUTA BARU NANGKA,479
8166,HUTAIMBARU,479
8175,HUTANOPAN,479
8270,JAPINULIK,479
9150,MOMPANG I,479
9304,NAPALANCAT,479
9497,PAGAR GUNUNG,479
9609,PANGARAMBANGAN,479
9618,PANGIRKIRAN,479
9678,PAOLAN,479
9686,PARAN HONAS,479
9931,PASIR BARU,479
10457,RONDAMAN SIBUREGAR,479
10458,RONDAMAN,479
10496,SABA,479
10562,SANDEAN JAE,479
10563,SANDEAN JULU,479
10564,SANDEAN TONGA,479
10840,SIANCIMUN,479
10921,SIBORU ANGIN,479
11031,SIGALA-GALA,479
11174,SILANTOYUNG,479
11435,SIOPUK / SIHOPUK BARU,479
11436,SIOPUK / SIHOPUK LAMA,479
11441,SIPAHO,479
11464,SIPENGGENG,479
11506,SIRINGKIT JAE,479
11507,SIRINGKIT JULU,479
11566,SITABOLA,479
11608,SITONUN (SITENUN),479
11618,SITUMBAGA,479
12068,TAPUS JAE,479
12329,UJUNG PADANG,479
