subdis_id,subdis_name,dis_id
103,ALUE DUA,69
159,ALUE KRAK KAYEE,69
534,BANTAYAN,69
1061,BUKET LINTEUNG,69
1263,COT BADA,69
1869,GEUDUMBAK,69
2269,KAMPUNG BLANG,69
2610,KRUENG LINGKA,69
3149,LANGKAHAN,69
3270,LEUBOK MANE,69
3458,LUBOK PUSAKA,69
3615,MATANG KEUTAPANG,69
3666,MATANG RUBEK,69
3682,MATANG TEUNGOH SELATAN,69
3883,MEUNASAH BLANG,69
4246,PADANG MEURIA,69
4386,PANTE GAKI BALE,69
4669,PAYA TUKAI,69
5224,RUMOH RAYEUK,69
5538,SEUREUKE,69
5621,SIMPANG TIGA,69
5848,TANJONG DALAM SELATAN,69
5855,TANJONG JAWA,69
