subdis_id,subdis_name,dis_id
62323,BADARO,5161
62466,BONGKUDAI BARU,5161
62467,BONGKUDAI SELATAN,5161
62468,BONGKUDAI TIMUR,5161
62469,BONGKUDAI UTARA,5161
62537,BUYANDI,5161
62546,CANDI REJO,5161
62628,GUAAN,5161
62838,KOKAPOI TIMUR,5161
62839,KOKAPOI,5161
62931,LANUT,5161
62965,LIBERIA TIMUR,5161
62966,LIBERIA,5161
63157,MOAT (MOOAT),5161
63159,MODAYAG II,5161
63160,MODAYAG III,5161
63161,MODAYAG,5161
63170,MOKITOMPIA,5161
63237,MOTOTOMPIAN,5161
63480,PURWOREJO TENGAH,5161
63481,PURWOREJO TIMUR,5161
63482,PURWOREJO,5161
63678,SUMBER REJO,5161
63826,TOBONGON,5161
