subdis_id,subdis_name,dis_id
100,ALUE DUA MUKA O,67
101,ALUE DUA MUKA S,67
533,BANTAYAN TIMU,67
824,BLANG GEULUMPANG,67
1052,BUKET JOK,67
1053,BUKET JUARA,67
1060,BUKET LANGA,67
1066,BUKET MEULINTEUNG,67
1071,BUKET PALA,67
1491,DAMA PULO,67
1670,GAMPONG ACEH,67
1688,GAMPONG BARO,67
1736,GAMPONG JALAN,67
1738,GAMPONG JAWA,67
1787,GAMPONG TANJONG,67
2012,GUREB BLANG GAMPONG JAWA,67
2407,KEUDE ACEH,67
2421,KEUDE BLANG,67
2512,KEUTAPANG MAMEH,67
2657,KUALA IDI,67
2671,KUALA PEUDAWA PUNTONG,67
2750,KUTA BLANG,67
2769,KUTA LAWAH,67
4005,MEUNASAH PU\UK,67
5270,SAMPOIMAH,67
5433,SEUNEUBOK BACEE,67
5499,SEUNEUBOK RAMBONG,67
5508,SEUNEUBOK TEUNGOH PEUDAWA PUNTONG,67
5522,SEUNEUBOK TUHA,67
5524,SEUNEUBOK TUTONG,67
5856,TANJONG KAPAI,67
5925,TANOH ANOE,67
6048,TEUPIN BATEE,67
6105,TITI BARO,67
6320,ULEE BLANG,67
