subdis_id,subdis_name,dis_id
22,AIR SIALANG HILIR,19
23,AIR SIALANG HULU,19
24,AIR SIALANG TENGAH,19
285,ALUR PINANG,19
288,ALUR SIMERAH,19
325,ARAFAH,19
476,BALAI,19
574,BARU,19
586,BATEE TUNGGAI,19
1485,DALAM,19
1662,GADANG,19
1993,GUNUNG CUT,19
1997,GUNUNG KETEK,19
2172,JILATANG,19
2554,KOTA BARU,19
2751,KUTA BLANG,19
2863,LADANG KASIK PUTIH,19
2866,LADANG PANTON LUAS,19
3452,LUAR,19
3463,LUBUK LAYU,19
3511,MADAT,19
4691,PAYONAN GADANG,19
5699,SUAQ HULU,19
5701,SUBARANG,19
5814,TAMPANG,19
5980,TENGAH,19
6281,UJUNG KAMPUNG,19
6302,UJUNG TANAH,19
