subdis_id,subdis_name,dis_id
17325,CAMPUR SARI,1378
17555,JAJARAN BARU II,1378
17557,JAJARAN BARU,1378
17730,KARYA MULYA,1378
18123,MARGA PUSPITA,1378
18158,MEGANG SAKTI I,1378
18159,MEGANG SAKTI II,1378
18160,MEGANG SAKTI III,1378
18161,MEGANG SAKTI IV,1378
18162,MEGANG SAKTI V,1378
18189,MEKARSARI,1378
18286,MUARA MEGANG I,1378
18287,MUARA MEGANG,1378
18350,MULYO SARI,1378
18457,PAGAR AYU,1378
18853,REJOSARI,1378
19391,SUMBER REJO,1378
19869,TEGAL SARI,1378
19954,TRISAKTI,1378
20068,WONOSARI,1378
