subdis_id,subdis_name,dis_id
21643,BABAKAN,1592
21727,BANJAR AGUNG ILIR,1592
21729,BANJAR AGUNG UDIK,1592
21842,BINJAI WANGI,1592
21986,CAMPANG WAY HANDAK,1592
22064,GADING,1592
22176,GUNUNG KASIH,1592
22230,GUNUNG TIGA,1592
22405,KAYUHUBI,1592
22856,NEGERI RATU,1592
23118,PUNGKUT,1592
23196,RANTAU TIJANG,1592
23401,SINAR AGUNG,1592
23541,SUKA MAJU,1592
23553,SUKA MULYA,1592
23594,SUKAJADI,1592
23671,SUMANDA,1592
23764,TALANG LEBAR,1592
23786,TAMANSARI,1592
23799,TANGKIT SERDANG,1592
23804,TANJUNG AGUNG,1592
23834,TANJUNG HERAN,1592
23845,TANJUNG KEMALA,1592
23964,TIUH MEMON,1592
24096,WAY JAHA,1592
24109,WAY MANAK,1592
24122,WAY PIRING,1592
