subdis_id,subdis_name,dis_id
6552,AEK NAULI,348
8052,HUTA BOLON,348
8101,HUTA NAMORA,348
8143,HUTA TINGGI,348
8888,LUMBAN PINGGOL,348
8911,LUMBAN SUHI SUHI DOLOK,348
8912,LUMBAN SUHI SUHI TORUAN,348
9578,PANAMPANGAN,348
9708,PARBABA DOLOK,348
9741,PARDOMUAN I,348
9749,PARDOMUAN NAULI,348
9766,PARDUGUL,348
9781,PARHORASAN,348
9804,PARLONDUT,348
9810,PARMONANGAN,348
9825,PARSAORAN I,348
9900,PASAR PANGURURAN,348
10257,PINTU SONA,348
10438,RIANIATE,348
10518,SAITNIHUTA,348
10826,SIALANGUAN,348
10858,SIANTING ANTING,348
11364,SINABULAN,348
11411,SIOGUNG OGUNG,348
11433,SIOPAT SOSOR,348
11605,SITOLUHUTA,348
11622,SITUNGKIR,348
11940,TANJUNG BUNGA,348
