subdis_id,subdis_name,dis_id
6494,AEK GUO,320
6499,AEK HOLBUNG,320
6520,AEK MANGGIS,320
6531,AEK NABARA,320
6539,AEK NANGALI,320
6654,AMPUNG JULU,320
6655,AMPUNG PADANG,320
6656,AMPUNG SIALA,320
6861,BANGKELANG,320
6895,BANJAR MALAYU,320
7010,BATU MADINDING,320
7267,BULU SOMA,320
7688,GUO BATU,320
7695,HADANGKAHAN,320
7758,HATUPANGAN,320
8090,HUTA LOBU,320
8846,LUBUK SAMBA,320
9169,MUARA LAMPUNGAN,320
9187,MUARA SOMA,320
10411,RANTOBI,320
10415,RAO RAO,320
11257,SIMANGUNTONG,320
11478,SIPOGU,320
11664,SOPO TINJAK,320
12080,TARLOLA,320
12230,TOMBANG TALUANG,320
