subdis_id,subdis_name,dis_id
6643,AMBOBI PARANGINAN,403
6920,BANUAREA,403
7759,HAUAGONG,403
8378,KARYA,403
8916,LUMBAN TONGA-TONGA,403
8959,MANALU,403
9553,PAKKAT HAUAGONG,403
9616,PANGGUGUNAN,403
9809,PARMONANGAN,403
9985,PEADUNGDUNG,403
10316,PULO GODANG,403
10328,PURBA BARINGIN,403
10330,PURBA BERSATU,403
10339,PURBA SIANJUR,403
10479,RURA AEK SOPANG,403
10482,RURA TANJUNG,403
10833,SIAMBATON PAHAE,403
10834,SIAMBATON,403
11133,SIJARANGO I,403
11134,SIJARANGO,403
11440,SIPAGABU,403
12269,TUKKA DOLOK,403
