subdis_id,subdis_name,dis_id
21616,AIR BAKOMAN,1575
21789,BATU BEDIL,1575
22098,GEDUNG AGUNG,1575
22189,GUNUNG MEGANG,1575
22192,GUNUNG MERAKSA,1575
22463,KEMUNING,1575
22747,MUARA DUA,1575
23050,PENANTIAN,1575
23113,PULAU PANGGUNG,1575
23422,SINAR MANCAK,1575
23424,SINAR MULYO,1575
23446,SINDANG MARGA,1575
23508,SRIMANGANTEN,1575
23702,SUMBER MULYO / MULYA,1575
23758,TALANG BERINGIN,1575
23762,TALANG JAWA,1575
23817,TANJUNG BEGELUNG,1575
23873,TANJUNG REJO,1575
23895,TANJUNGGUNUNG,1575
23927,TEKAD,1575
24094,WAY ILAHAN,1575
