subdis_id,subdis_name,dis_id
6476,AEK BAYUR,305
6485,AEK GAMBIR,305
6503,AEK JANGKANG,305
6578,AEK SUHAT,305
6587,AEK TOLANG,305
6642,AMBASANG NATIGOR,305
6872,BANGUN PURBA,305
6967,BATANG BARUHAR JAE,305
6968,BATANG BARUHAR JULU,305
6979,BATANG PANE I,305
6980,BATANG PANE II,305
6981,BATANG PANE III,305
7013,BATU MAMAK,305
7035,BATU SUNDUNG,305
7036,BATU TAMBUN,305
7039,BATU TUNGGAL,305
7226,BOTUNG,305
7246,BUKIT RAYA SEDANG  /  SORDANG,305
7417,DOLOK SAE,305
7545,GAROGA,305
7547,GARONGGANG,305
7589,GULANGAN,305
7630,GUNUNG MANAON II,305
7670,GUNUNG TUA BARU,305
7672,GUNUNG TUA JAE,305
7676,GUNUNG TUA JULU,305
7681,GUNUNG TUA TONGA,305
7700,HAJORAN,305
7709,HAMBIRI BODING,305
8093,HUTA LOMBANG,305
8165,HUTAIMBARU II,305
8713,LIANG HASONA / ASONA,305
8810,LOSUNG BATU,305
8847,LUBUK TOROP,305
8962,MANANTI (MARENTI),305
8974,MANDI ANGIN DOLOK,305
8975,MANDI ANGIN LOMBANG,305
9156,MOMPANG / MEMPANG II,305
9213,NABONGAL (NABONGGAL),305
9228,NAGA SARIBU,305
9297,NAPA GADUNG LAUT,305
9462,PADANG GARUGUR,305
9528,PAGARAN SINGKAM,305
9531,PAGARAN TONGA,305
9697,PARAN / PARANG PADANG,305
9802,PARLIMBATAN,305
9870,PASAR GUNUNG TUA,305
10340,PURBA SINOMBA,305
10348,PURBA TUA,305
10373,RAHUNNING / RAHUNING JAE,305
10396,RAMPA JAE,305
10397,RAMPA JULU,305
10490,SABA BANGUNAN,305
10495,SABA SITAHUL TAHUL,305
10558,SAMPURAN,305
10868,SIBAGASI,305
10885,SIBATANG KAYU,305
10958,SIDIKKAT (SIDINGKAT),305
11037,SIGAMA UJUNG GADING,305
11038,SIGAMA,305
11053,SIGIMBAL,305
11087,SIHAPAS HAPAS,305
11111,SIHODAHODA,305
11267,SIMANINGGIR,305
11276,SIMANOSOR,305
11296,SIMASI,305
11317,SIMBOLON,305
11416,SIOMBOB,305
11631,SIUNGGAM JAE,305
11632,SIUNGGAM JULU,305
11633,SIUNGGAM TONGA,305
11679,SOSOPAN,305
11821,SUNGE DURIAN,305
11822,SUNGE OROSAN,305
11824,SUNGE TOLANG,305
11908,TANGGA TANGGA HAMBENG,305
11971,TANJUNG MARULAK,305
12031,TANJUNG TORAM,305
