subdis_id,subdis_name,dis_id
55300,BANCOH,4566
55357,BAYA (BAYA BETONG),4566
55435,BONET ENGKABANG,4566
55436,BONET LAMA,4566
55585,GURUNG KEMPADIK,4566
55653,KAJANG BARU,4566
55820,LAMAN NATAI,4566
55852,LEBAK UBAH,4566
55924,MANTER,4566
55972,MELAYANG SARI,4566
56021,MERARAI DUA,4566
56022,MERARAI SATU,4566
56205,NOBAL,4566
56357,PENJERNANG HULU,4566
56358,PENJERNANG,4566
56371,PEREMBANG,4566
56434,RANSI DAKAN,4566
56444,RARAI,4566
56465,RIAM KIJANG,4566
56512,SARAI,4566
56691,SEI / SUNGAI UKOI,4566
