subdis_id,subdis_name,dis_id
21752,BANJAR RATU,1654
21757,BANJAR SAKTI,1654
21810,BENGKULU JAYA,1654
21811,BENGKULU RAMAN,1654
21812,BENGKULU REJO,1654
21813,BENGKULU TENGAH,1654
21814,BENGKULU,1654
22022,CURUP PATAH,1654
22166,GUNUNG BARU,1654
22185,GUNUNG LABUHAN,1654
22195,GUNUNG PEKUWON,1654
22206,GUNUNG SARI,1654
22404,KAYU BATU,1654
22571,LABUHAN JAYA,1654
22844,NEGERI MULYA,1654
22861,NEGERI SUNGKAI,1654
22863,NEGERI UJAN MAS,1654
23558,SUKA NEGERI,1654
23646,SUKARAME,1654
23960,TIUH BALAK II,1654
24134,WAY TUBA,1654
