subdis_id,subdis_name,dis_id
37,ALEN,29
180,ALUE MAJRON,29
486,BALE,29
553,BARO KULAM GAJAH,29
560,BAROH BLANG RIMUENG,29
650,BEUNOT (MEUNASAH BEUNOT),29
660,BEURANDANG,29
699,BIE,29
749,BLANG AWE,29
766,BLANG BAYU,29
875,BLANG MAJRON,29
930,BLANG PATRA,29
980,BLANG SEUREUKUY  /  BLANG SERIKUY,29
1048,BUKET GLUMPANG,29
1159,BUNGONG,29
1234,CIBREK,29
1473,CUT NEUHEUN,29
1530,DAYAH BARO,29
1542,DAYAH BLANG SEUREUKUY,29
1592,DAYAH TUHA,29
1818,GAROT,29
1926,GLONG (MEUNASAH GLONG),29
2334,KAYEE PANYANG,29
2416,KEUDE BAYU,29
3143,LANCOK,29
3147,LANGA (MEUNASAH LANGA),29
3825,MEUDANG ARA,29
4212,NIBONG,29
4885,PULO BLANG MANGAT,29
4886,PULO BLANG TRIENG,29
5023,PUNTI,29
5186,RHENG,29
5422,SEUNEBOK BARO,29
5644,SIREN TUJOH,29
6128,TRIENG MEUDUROU,29
6165,TUMPEUN (GAMPONG TUMPEUN),29
6334,ULEE GAMPONG,29
6353,ULEE MEURIA,29
