subdis_id,subdis_name,dis_id
17049,AURSTANDING,1275
17059,BABATAN SAUDAGAR,1275
17530,HARAPAN,1275
17536,IBUL BESAR I,1275
17537,IBUL BESAR II,1275
17538,IBUL BESAR III,1275
17778,KEDUKAN BUJANG,1275
17950,LEBUNG JANGKAR,1275
18185,MEKARJAYA,1275
18235,MUARA BARU,1275
18252,MUARA DUA,1275
18501,PALU,1275
18597,PEGAYUT,1275
18599,PELABUHAN DALAM,1275
18628,PEMULUTAN ILIR,1275
18629,PEMULUTAN ULU,1275
18717,PIPA PUTIH,1275
18841,RAWAJAYA,1275
18960,SEMBADAK,1275
19063,SIMPANG PELABUHAN DALAM,1275
19320,SUKARAMI,1275
19411,SUNGAI BUAYA,1275
19453,SUNGAI RASAU,1275
19771,TANJUNG PASIR,1275
19887,TELUK KECAPI,1275
