subdis_id,subdis_name,dis_id
17440,GEDONG / GEDUNG BARU,1397
17523,HANGKUSA / LINGKUSA,1397
17589,JEPARA,1397
18437,PADANG RATU,1397
18496,PAKHDA SUKA,1397
19007,SERUMPUN JAYA,1397
19068,SIMPANG SENDER SELATAN,1397
19069,SIMPANG SENDER TENGAH,1397
19070,SIMPANG SENDER TIMUR,1397
19071,SIMPANG SENDER UTARA,1397
19072,SIMPANG SENDER,1397
19166,SUBIK,1397
19240,SUKABUMI,1397
19273,SUKAMARGA,1397
19315,SUKARAMI,1397
19365,SUMBER JAYA,1397
19375,SUMBER MULIA,1397
19640,TANJUNG BARU RANAU,1397
19711,TANJUNG KEMALA,1397
19810,TANJUNG SARI,1397
19817,TANJUNG SETIA,1397
20056,WAY RELAI,1397
