subdis_id,subdis_name,dis_id
448,BADAR,183
706,BINANGA,183
1023,BLUKUR / BELUKUR MAKMUR,183
1480,DAH,183
1856,GERUGUH,183
2030,HARAPAN BARU,183
2661,KUALA KEPENG (KEUPENG),183
2748,KUTA BERINGIN,183
2884,LAE MATE,183
2888,LAE PAMUALAN,183
3541,MANDILAM,183
4120,MUARA BATU-BATU,183
4226,OBOH,183
4330,PANGLIMA SAMAN,183
4488,PASAR RUNDENG,183
5354,SEPADAN,183
5552,SIBUASAN,183
5555,SIBUNGKE,183
5642,SIPERKAS,183
5700,SUAQ / SUAK JAMPAK,183
5832,TANAH TUMBUH,183
5951,TELADAN BARU,183
6147,TUALANG,183
