subdis_id,subdis_name,dis_id
61815,BATUNG,5097
61828,BOKOK,5097
61836,BULU LAUN HILIR,5097
61837,BULU LAUN HULU,5097
61838,BULU LUAN HULU,5097
61839,BULU MENGELOM,5097
61850,DUYAN,5097
61864,JUKUP,5097
61865,KABUNGALOR,5097
61866,KALAM BUKU,5097
61869,KALISUN,5097
61894,KUYO,5097
61896,LABANG,5097
61897,LABUK,5097
61899,LAGAS,5097
61902,LANGGASON,5097
61906,LEPAGA,5097
61922,LIMPAKON,5097
61924,LINSAYUNG,5097
61950,LONG BULU,5097
62024,MAMANIS,5097
62048,NAN SAPAN,5097
62049,NANTUKIDAN,5097
62052,NGAWOL,5097
62104,PALUAN,5097
62106,PANAS,5097
62113,PAYANG,5097
62147,SALAN,5097
62154,SAMUNTI,5097
62155,SANAL,5097
62165,SEDALIT,5097
62182,SEMATA,5097
62199,SIBALU,5097
62201,SINAMPALA DUA,5097
62202,SINAMPALA SATU,5097
62207,SUMANTIPAL,5097
62208,SUMENTOBOL,5097
62211,SUNGOI,5097
62212,SUYADON,5097
62216,TAMBALANG HILIR,5097
62217,TAMBALANG ULU,5097
62239,TANTALUJUK,5097
62240,TANTU LIBING,5097
62243,TAU LUMBIS,5097
62254,TETAGAS,5097
62259,TUBEL ALUNG (UBEL ALUNG),5097
62262,TUKULEN (TUKULON),5097
62264,TUMATALAS,5097
62266,UBEL SULOK,5097
