subdis_id,subdis_name,dis_id
17113,BANGUN SARI,1310
17199,BELIMBING,1310
17229,BERUGO,1310
17272,BULANG,1310
17340,CINTA KASIH,1310
17357,DALAM,1310
17372,DARMO KASIH,1310
17417,FAJAR INDAH,1310
17501,GUNUNG MEGANG DALAM,1310
17502,GUNUNG MEGANG LUAR,1310
17745,KAYU ARA SAKTI,1310
18031,LUBUK MUMPO,1310
18506,PANANG JAYA,1310
18635,PENANGGIRAN,1310
18691,PERJITO,1310
19037,SIDOMULYO,1310
19346,SUMAJA MAKMUR,1310
19547,TALANG PADANG,1310
19765,TANJUNG MUNING,1310
19828,TANJUNG TERANG,1310
19831,TANJUNG,1310
19892,TELUK LUBUK,1310
