subdis_id,subdis_name,dis_id
30,AKHIH MAJILE,23
713,BINTANG ALGA MUSARA,23
1102,BUKIT BINTANG INDAH,23
1113,BUKIT MEKHIAH,23
1147,BUNBUN ALAS,23
1148,BUNBUN INDAH WAR,23
1824,GAYE SENDAH,23
2002,GUNUNG PAK-PAK,23
2024,HAKHAPEN,23
2296,KANE MENDE,23
2547,KOMPAS,23
3170,LAUT TAWAR,23
3226,LAWE SEKHAKUT,23
4168,NAGA TIMBUL,23
4750,PERMATA MUSARA,23
5007,PUNCE NALI,23
5240,SADE ATE,23
5358,SEPAKAT,23
5709,SUKA DAMAI,23
5828,TANAH KHEKHINE,23
5916,TANJUNG SARI,23
6180,TUNAS MUDE,23
6311,UKHAT PESELUK,23
