subdis_id,subdis_name,dis_id
151,ALUE KEUMIKI,93
485,BALE ULIM,93
697,BIDOK,93
780,BLANG CARI,93
964,BLANG RHEUE,93
1427,COT SEUTUY,93
1535,DAYAH BAROH,93
1560,DAYAH LEUBUE,93
1881,GEULANGGANG,93
1942,GRONG GRONG CAPA,93
2469,KEUDE ULIM,93
2636,KRUENG,93
3338,LHOK GAJAH,93
3803,MESJID ULIM BAROH,93
3804,MESJID ULIM TUNONG,93
3891,MEUNASAH BUENG,93
3950,MEUNASAH KUMBANG,93
3983,MEUNASAH MESJID,93
4003,MEUNASAH PUPU,93
4181,NANGGROE TIMUR,93
4182,NANGRHOU BARAT,93
4367,PANTANG COT BALOI,93
4940,PULO LHOK,93
4998,PULO ULIM,93
5174,REULEUT,93
5267,SAMBONGAN BARO,93
5550,SIBLAH COH,93
5886,TANJONG ULIM,93
6083,TIJIN DABOH,93
6084,TIJIN HUSEN,93
