subdis_id,subdis_name,dis_id
57332,BATU BUA I,4758
57333,BATU BUA II,4758
57335,BATU KARANG,4758
57350,BATU TUHUP,4758
57380,BERALANG,4758
57382,BERAS BELANGE,4758
57396,BIHA,4758
57496,DIRUNG PINANG,4758
57497,DIRUNG PUNDU,4758
57613,KALANG DUHUNG,4758
57729,LAKUTAN,4758
57895,MUARA LAUNG I,4758
57896,MUARA LAUNG II,4758
57897,MUARA MARUWEI I,4758
57898,MUARA MARUWEI II,4758
57906,MUARA TUHUP,4758
57907,MUARA TUPUH,4758
57937,NARUI,4758
58049,PELACI,4758
58070,PENDA SIRON,4758
58396,TAHUJAN LAUNG,4758
58486,TAWAI HAUI,4758
58559,TUMBANG BAHAN,4758
58565,TUMBANG BANA,4758
58574,TUMBANG BONDANG,4758
58732,TUMBANG TONDUK,4758
