subdis_id,subdis_name,dis_id
79731,ARION (ARYON),6866
79853,CANGOISI,6866
79882,DEMUNTI,6866
79990,GUWEUTI (GUEIUTI / GUWEI UTI),6866
79991,GWEIPINGBAI (GUEIPINBAI),6866
80005,HEATIE BOUW (HAKTIEBOU),6866
80020,HUMEYSI (HUMEISI),6866
80035,IKIMABOW (IKIMABOU),6866
80201,KISAP,6866
80298,KWAIYEHEP,6866
80304,KWOK I,6866
80305,KWOK II (KWOKWISNGUNG),6866
80310,LEIHEAK (LIEHAK),6866
80415,MBEGAU,6866
80418,MBRANDE,6866
80485,MINGGOT (MANGGOT),6866
80489,MINYEIMEMUT (MINYEIMEMUD),6866
80518,MONUT,6866
80564,NGIMOUBRE (NGIMOUBRI),6866
80578,NTAP,6866
80580,NUNGKIMOR,6866
80609,PENIBUT,6866
80620,PUNGGUNG (PUNGUG),6866
80822,SOPNYAI,6866
80921,TIGAU COMTI,6866
80923,TINGKWOIKIO (TINGWOIKIOU),6866
80958,TUMBEIBEHEI,6866
80980,UMCEP,6866
80999,URWONG,6866
