subdis_id,subdis_name,dis_id
17100,BANGKE,1301
17252,BINTUHAN,1301
17442,GEDUNG AGUNG,1301
17497,GUNUNG LEWAT,1301
17628,KARANG AGUNG,1301
17663,KARANG ENDAH,1301
17763,KEBON JATI,1301
17853,KOTA AGUNG,1301
17933,LAWANG AGUNG,1301
18263,MUARA GULA,1301
18355,MUNTAR ALAM BARU,1301
18356,MUNTAR ALAM LAMA,1301
18480,PAGAR RUYUNG,1301
18519,PANDAN ARANG ULU,1301
19103,SINGAPURA,1301
19302,SUKARAJA,1301
19312,SUKARAME,1301
19664,TANJUNG BERINGIN,1301
19674,TANJUNG BULAN,1301
19789,TANJUNG RAMAN,1301
19848,TEBAT LANGSAT,1301
19979,TUNGGUL BUTE,1301
