subdis_id,subdis_name,dis_id
62374,BATURAPA I,5187
62375,BATURAPA INDUK,5187
62520,BUMBUNG,5187
62531,BUNTALO INDUK,5187
62532,BUNTALO SELATAN,5187
62533,BUNTALO TIMUR,5187
62574,DIAT,5187
62904,LABUHAN UKI (LABUAN UKI),5187
62913,LALOW,5187
63001,LOLAK II,5187
63002,LOLAK INDUK,5187
63003,LOLAK TOMBOLANGO,5187
63197,MONGKOINIT,5187
63225,MOTABANG,5187
63417,PINDOL,5187
63418,PINDOLILI,5187
63426,PINOGALUMAN,5187
63593,SAUK,5187
63660,SOLOG,5187
63732,TANDU,5187
63893,TOTABUAN,5187
63956,TUYAT,5187
