subdis_id,subdis_name,dis_id
61799,AMBALAT,5083
61800,ANJAR ARIP (ANJARAREF),5083
61811,BAMBANG,5083
61819,BEKILIU,5083
61841,BUNAU,5083
61884,KELINCAWAN,5083
61885,KELISING (KELIISING),5083
61887,KELUMBUNAN (KELEMBUNAN),5083
61888,KENDARI,5083
61889,KERITING,5083
61926,LIU AGU (LIAGU),5083
62035,MARITAM,5083
62109,PARU ABANG,5083
62119,PENTIAN,5083
62130,PUNAN DULAU,5083
62136,PUNGIT,5083
62173,SEKATAK BENGARA,5083
62174,SEKATAK BUJI,5083
62246,TENGGILING,5083
62252,TERINDAK,5083
62265,TURUNG,5083
62267,UJANG,5083
