subdis_id,subdis_name,dis_id
17108,BANGUN JAYA,1307
17307,BURAI,1307
17966,LIMBANG JAYA I,1307
17967,LIMBANG JAYA II,1307
18495,PAJAR / FAJAR BULAN,1307
18972,SENTUL,1307
18974,SENURO BARAT,1307
18975,SENURO TIMUR,1307
18987,SERI BANDUNG,1307
18994,SERI TANJUNG,1307
19633,TANJUNG ATAP BARAT,1307
19634,TANJUNG ATAP,1307
19639,TANJUNG BARU PETAI,1307
19655,TANJUNG BATU SEBERANG,1307
19656,TANJUNG BATU TIMUR,1307
19657,TANJUNG BATU,1307
19735,TANJUNG LAUT,1307
19777,TANJUNG PINANG I,1307
19778,TANJUNG PINANG II,1307
19819,TANJUNG TAMBAK BARU,1307
19820,TANJUNG TAMBAK,1307
