subdis_id,subdis_name,dis_id
31250,BABADAN,2627
31410,BANGGI,2627
31543,BANYUDONO,2627
31847,BOGOHARJO,2627
32588,DRESI KULON,2627
32589,DRESI WETAN,2627
33193,GUNUNGSARI,2627
34381,KARANGSEKAR,2627
35280,KUANGSAN,2627
35661,MAGUAN,2627
35903,METESEH,2627
35983,MOJOREMBUN,2627
35996,MOJOWARNO,2627
36635,PANTIHARJO,2627
36898,PENGKOL,2627
37371,PURWOREJO,2627
37646,SAMBIYAN,2627
37902,SENDANGAGUNG,2627
38092,SIDOMULYO,2627
38705,TAMBAKAGUNG,2627
38858,TASIKHARJO,2627
39347,TUNGGULSARI,2627
39584,WIROTO,2627
