subdis_id,subdis_name,dis_id
6626,ALI AGA,390
7654,GUNUNG MULIA,390
8127,HUTA RAJA TINGGI,390
8824,LUBUK BUNUT,390
8963,MANANTI SOSA JAE,390
9016,MARGO MULIA (PIRTRANS SOSA IV),390
9197,MULYA SARI,390
9511,PAGARAN DOLOK SOSA JAE,390
9676,PANYABUNGAN,390
9805,PARMAINAN,390
9901,PASAR PANYABUNGAN,390
9983,PAYOMBUR (PAYAOMBOR),390
10259,PIRTRANS SOSA II,390
10810,SIABU,390
10899,SIBODAK SOSA JAE,390
10960,SIDO MULYO (PIRTRANS SOSA III A),390
11028,SIGALA GALA,390
11034,SIGALAPUNG,390
11251,SIMANGAMBAT,390
11675,SOSA MULIA,390
11716,SUKA DAME (PIRTRANS SOSA III B),390
11814,SUNGAI KORANG,390
11918,TANJUNG ALE,390
11926,TANJUNG BARINGIN,390
12014,TANJUNG SARI (PIRTRANS SOSA IB),390
12304,UJUNG BATU I,390
12305,UJUNG BATU II,390
12306,UJUNG BATU III,390
12307,UJUNG BATU IV,390
12310,UJUNG BATU V,390
12330,UJUNG PADANG,390
