subdis_id,subdis_name,dis_id
31195,AGUNGMULYO,2586
31293,BAJOMULYO,2586
31306,BAKARAN KULON,2586
31307,BAKARAN WETAN,2586
31691,BENDAR,2586
31978,BRINGIN,2586
32099,BUMIREJO,2586
32580,DOROPAYUNG,2586
32638,DUKUTALIT,2586
32670,GADINGREJO,2586
32868,GENENGMULYO,2586
33105,GROWONG KIDUL,2586
33106,GROWONG LOR,2586
33497,JEPURO,2586
34090,KARANG,2586
34335,KARANGREJO,2586
34478,KAUMAN,2586
34579,KEBONSAWAHAN,2586
34707,KEDUNGPANCING,2586
35033,KETIP,2586
35294,KUDUKERAS,2586
35437,LANGENHARJO,2586
35783,MARGOMULYO,2586
35918,MINTOMULYO,2586
36484,PAJEKSAN,2586
36826,PEKUWON,2586
37786,SEJOMULYO,2586
39210,TLUWAH,2586
39272,TRIMULYO,2586
