subdis_id,subdis_name,dis_id
21653,BAKTI NEGARA,1598
21732,BANJAR AGUNG,1598
21738,BANJAR BARU,1598
21745,BANJAR MULYA,1598
21746,BANJAR NEGARA,1598
21758,BANJAR SARI,1598
21760,BANJAR SETIA,1598
21766,BANJARMASIN,1598
21926,BUMI MERAPI,1598
21945,BUMI REJO,1598
21988,CAMPUR ASRI,1598
22019,CUGAH,1598
22123,GEDUNG PAKUON,1598
22129,GEDUNG REJO,1598
22180,GUNUNG KATUN,1598
22694,MEKAR ASRI,1598
23317,SETIA NEGARA,1598
23667,SUKOSARI,1598
23774,TAMAN ASRI,1598
23959,TIUH BALAK I,1598
23961,TIUH BALAK PASAR,1598
23962,TIUH BALAK,1598
