subdis_id,subdis_name,dis_id
645,BERIRING NARU,224
1153,BUNGA MELUR GABUNGAN,224
2014,GUSUNG BATU,224
2295,KANE LOT,224
2324,KATI JEROH,224
2326,KAYA PANGUR,224
3187,LAWE HAKHUM,224
3210,LAWE PANGKAT,224
3254,LEMBAH ALAS,224
4129,MUHAJIRIN,224
4707,PENAMPAAN,224
4759,PESULUK PESIMBE,224
5101,RANTO DIOR / DIUR,224
5254,SALANG BARU,224
5255,SALANG MUARA,224
5256,SALANG SIGOTOM,224
5357,SEPAKAT,224
5802,TADING NIULIHI,224
5930,TANOH KHUKAHEN,224
5975,TENEMBAK / TENEBAK LANG-LANG,224
5993,TERUTUNG MBELANG,224
6140,TUALANG LAMA,224
