subdis_id,subdis_name,dis_id
21632,ARGOMULYO,1585
21669,BALI SADAR SELATAN,1585
21670,BALI SADAR TENGAH,1585
21671,BALI SADAR UTARA,1585
21678,BANDAR AGUNG,1585
21850,BONGLAI,1585
21979,CAMPANG DELAPAN,1585
22038,DONO MULYO,1585
22298,JUKU BATU,1585
22461,KEMU,1585
22719,MENANGA JAYA,1585
22720,MENANGA SIAMANG,1585
22869,NEKI,1585
22995,PASIR BANJIT,1585
23192,RANTAU JAYA,1585
23194,RANTAU TEMIANG,1585
23208,REBANG TINGGI,1585
23395,SIMPANG ASAM,1585
23688,SUMBER BARU,1585
23715,SUMBER SARI,1585
