subdis_id,subdis_name,dis_id
420,BABAH JURONG,175
436,BABAH SUAK,175
494,BALEE ME,175
893,BLANG MEE,175
920,BLANG PANJOE,175
1133,BUKIT / BUKET DALAM,175
1254,COT ARA,175
1268,COT BAROH,175
1371,COT ME,175
1458,CRUNG / CRUENG KUMBANG,175
1562,DAYAH MESJID,175
1571,DAYAH PANJOE,175
1877,GEULANGGANG MEUNJEE,175
1878,GEULANGGANG PANAH,175
1879,GEULANGGANG RAYEUK,175
1915,GLE PUTOH,175
2073,IMBUDEE (IEMBUDEE),175
2103,JAMBO KAJEUNG,175
2137,JAROMMAH BAROH (JARUMMAH BAROH),175
2138,JAROMMAH ME (JARUMMAHME),175
2505,KEURUMBOK,175
2701,KULU KUTA,175
2702,KULU,175
3370,LHOK NGA,175
4082,MEUSE,175
4278,PALOH DAMA,175
4294,PALOH PEURADI,175
4297,PALOH RAYA,175
4469,PARANG SIKUREUNG,175
4651,PAYA RANGKULUH,175
4878,PULO AWE,175
4889,PULO BLANG,175
4950,PULO NGA,175
4969,PULO REUDEUP,175
4981,PULO SIRON / SIREN,175
5085,RANCONG,175
5883,TANJONG SIRON,175
6098,TINGKEUM BARO,175
6099,TINGKEUM MANYANG,175
6236,UJONG BLANG,175
6361,ULEE PUSONG,175
