subdis_id,subdis_name,dis_id
7021,BATU NADUA,564
7042,BATUMANUMPAK,564
7567,GODUNG BOROTAN,564
7739,HARIANJA,564
8908,LUMBAN SINAGA SIMATUPANG,564
8909,LUMBAN SIREGAR,564
9262,NAJUMAMBE,564
9486,PADANG PARSADAAN,564
9556,PAKPAHAN,564
9656,PANSURNATOLU,564
9803,PARLOMBUAN,564
9821,PARRATUSAN,564
9832,PARSIBARUNGAN,564
9838,PARSORMINAN I,564
10356,PURBATUA,564
10374,RAHUT BOSI,564
10544,SAMPAGUL,564
10892,SIBINGKE,564
11066,SIGOTOM JULU,564
11171,SILANTOM JAE,564
11172,SILANTOM JULU,564
11173,SILANTOM TONGA,564
