subdis_id,subdis_name,dis_id
1137,BULOH,250
1156,BUNGO,250
1226,CEURIH ALUE,250
1227,CEURIH BLANG MEE,250
1228,CEURIH COT,250
1229,CEURIH KEUPULA,250
1476,DABOH,250
1526,DAYAH BARO,250
1536,DAYAH BEUAH,250
1572,DAYAH REUBEE,250
1726,GAMPONG CUT (MEUNASAH CUT),250
1866,GEUDONG,250
1923,GLEE,250
2097,JAMBEE,250
2509,KEUTAPANG AREE,250
2510,KEUTAPANG BAMBONG,250
2593,KRUENG COT,250
2634,KRUENG,250
2638,KRUMBOK,250
2715,KUMBANG,250
3304,LHEE MEUNASAH,250
3475,LUENG DAMA,250
3757,MESJID AREE,250
3758,MESJID BAMBONG,250
3763,MESJID BEUAH,250
3789,MESJID REUBEE,250
3814,METAREUM,250
4199,NEULOP,250
4334,PANGOE,250
4370,PANTE AREE,250
4882,PULO BAROH,250
4992,PULO TUNONG,250
5042,PUUK,250
5126,RAYA,250
5159,REUBA,250
5183,REUSEP,250
5232,RUNTOH,250
5244,SAGOE,250
5388,SEUKEUM,250
5535,SEUPEUNG,250
5763,SUKON LHONG,250
5888,TANJONG,250
6194,TUNONG,250
6370,ULEE TUTUE RAYA,250
