subdis_id,subdis_name,dis_id
20216,BATU AMPAR,1514
20286,BUMI AGUNG,1514
20353,DURIAN SEBATANG,1514
20486,KARANG AGUNG,1514
20524,KEBAN AGUNG I,1514
20525,KEBAN AGUNG II,1514
20526,KEBAN AGUNG III,1514
20613,LAWANG AGUNG,1514
20670,LUBUK RESAM,1514
20757,MUARA TIGA ILIR,1514
20758,MUARA TIGA,1514
20771,NANTI AGUNG,1514
20872,PAJAR BULAN,1514
20881,PALAK SIRING,1514
21029,RANTAU SIALANG,1514
21419,TANJUNG ALAM,1514
21438,TANJUNG BESAR,1514
21483,TANJUNG NANTI (SUKANANTI),1514
21484,TANJUNG NEGARA,1514
