subdis_id,subdis_name,dis_id
308,ANGAN,142
651,BEURABUNG,142
1711,GAMPONG BLANG,142
1722,GAMPONG COT,142
2601,KRUENG KALEE,142
2911,LAM ASAN,142
2921,LAM BIHEU,142
2922,LAM BITRA,142
2932,LAM DUROY,142
2935,LAM GAWEE,142
2946,LAM KEUNUNG,142
2947,LAM KLAT,142
2961,LAM PEUDAYA,142
2962,LAM PUJA,142
2963,LAM PUUK,142
2966,LAM REH,142
2978,LAM TIMPEUNG,142
2982,LAM UJONG,142
2989,LAMBADA PEUKAN,142
3002,LAMBARO SUKON,142
3011,LAMBIHEU SIEM,142
3413,LIE EUE,142
3422,LIMPOK,142
4090,MIRUEK TAMAN,142
5396,SEULEU,142
5565,SIEM,142
5880,TANJONG SEULAMAT,142
5899,TANJUNG DEYAH,142
6185,TUNGKOP,142
