subdis_id,subdis_name,dis_id
20173,AUR RINGIT,1499
20253,BERIANG TINGGI,1499
20812,PADANG KEDONDONG,1499
20815,PADANG LEBAN,1499
20842,PADANG TINGGI,1499
20936,PELAJARAN I,1499
20937,PELAJARAN II,1499
21088,SELIKA I,1499
21089,SELIKA II,1499
21090,SELIKA III,1499
21223,SULAUWANGI (SULA WANGI),1499
21424,TANJUNG AUR II,1499
21430,TANJUNG AUR,1499
21443,TANJUNG BULAN,1499
21464,TANJUNG IMAN II,1499
21466,TANJUNG IMAN,1499
21471,TANJUNG KEMUNING II,1499
21472,TANJUNG KEMUNING III,1499
21473,TANJUNG KEMUNING,1499
21543,TINGGI ARI,1499
