subdis_id,subdis_name,dis_id
6497,AEK HARUYA,323
6569,AEK SIALA,323
6589,AEK TOROP,323
6627,ALOBAN,323
6743,BAHAL,323
6769,BALAKKA TOROP (BALANGKA TOROP),323
6863,BANGKUDU (BAKKUDU),323
6925,BARA,323
7591,GUMA RUPU LAMA,323
7593,GUMARUPU BARU,323
7611,GUNUNG BARINGIN,323
7637,GUNUNG MANAON,323
7646,GUNUNG MARTUA,323
7699,HADUNGDUNG,323
8004,HOTANG SASA,323
8256,JANJI MATOGU,323
8618,LANTOSAN I,323
8979,MANGALEDANG LAMA,323
8980,MANGALEDANG,323
9186,MUARA SIGAMA,323
9298,NAPA HALAS,323
9299,NAPA LOMBANG,323
9475,PADANG MANJOIR,323
9831,PARSARMAAN (PARSAMAAN),323
9939,PASIR PINANG,323
10230,PIJOR KOLING,323
10278,PORTIBI JAE,323
10279,PORTIBI JULU,323
10345,PURBA TUA DOLOK,323
10455,RONDAMAN DOLOK (RONDA MANDOLOK),323
10456,RONDAMAN LOMBANG (RONDA MANLOMBANG),323
11036,SIGAMA NAPA HALAS / ALAS,323
11086,SIHAMBENG,323
11236,SIMANDI ANGIN,323
11472,SIPIROK,323
11610,SITOPAYAN,323
12011,TANJUNG SALAMAT / SELAMAT,323
12240,TORLUK MUARA DOLOK,323
