subdis_id,subdis_name,dis_id
677,BEURINGEN,228
839,BLANG KABU,228
910,BLANG NIBONG,228
935,BLANG PEURIA,228
1698,GAMPONG BARO,228
1757,GAMPONG MESJID,228
1775,GAMPONG PIE,228
1786,GAMPONG TANJONG AWE,228
1788,GAMPONG TANJUNG BAROH,228
1795,GAMPONG TEUNGOH,228
2422,KEUDE BLANGMEE PULOKAT,228
2426,KEUDE GEUDONG,228
2540,KITOU,228
2579,KRUENG BARO BLANG ME,228
2580,KRUENG BARO LGH,228
2617,KRUENG MATE,228
2760,KUTA GLUMPANG,228
2767,KUTA KRUENG,228
2895,LAGA BARO,228
3134,LANCANG,228
3509,MADAN,228
3538,MANCANG,228
3653,MATANG PUNTONG,228
3689,MATANG TUNONG,228
3691,MATANG ULIM,228
3820,MEUCAT,228
3856,MEUNASAH ASAN,228
4158,MURONG,228
4664,PAYA TERBANG,228
5001,PULO,228
5033,PUSONG,228
5048,PUUK,228
5310,SAWANG,228
5858,TANJONG KLENG,228
5879,TANJONG RENGKAM,228
5921,TANJUNG / TANJONG HAGU,228
5922,TANJUNG / TANJONG MESJID,228
6044,TEUPIN ARA,228
6050,TEUPIN BEULANGAN,228
6268,UJONG,228
