subdis_id,subdis_name,dis_id
12435,AMPANG TAREH LUMPO,755
12442,AMPUAN LUMPO,755
12482,BALAI SINAYAN LUMPO,755
12525,BATU KUNIK LUMPO,755
12574,BUNGA PASANG SALIDO,755
12656,GUNUNGBUNGKUAK LUMPO,755
12821,KOTO RAWANG,755
12901,LIMAU GADANG LUMPO,755
12946,LUMPO,755
13066,PAINAN SELATAN PAINAN,755
13067,PAINAN TIMUR PAINAN,755
13068,PAINAN,755
13202,SAGO SALIDO,755
13212,SALIDO SARI BULAN,755
13213,SALIDO,755
13384,SUNGAIBUKIK KACIAK LUMPO,755
13386,SUNGAIGAYO LUMPO,755
13392,SUNGAISARIAK LUMPO,755
13437,TAMBANG,755
13493,TARATAK TANGAH LUMPO,755
